id,batch,module,severity,category,abi,file,symbol,title,recommendation
ANID-72,B4a,ANALYSIS,low,hidden-side-effect,none,src/openms/include/OpenMS/ANALYSIS/XLMS/OPXLHelper.h,OPXLHelper::digestDatabase,"digestDatabase silently returns its result sorted by peptide mass, which the header never states",Add to the @return doc that the vector is sorted ascending by peptide_mass (the invariant relied on downstream). Doc-only additive fix; no ABI impact.
ANSW-2,B4b,ANALYSIS,low,param-order-or-bool,none,src/openms/include/OpenMS/ANALYSIS/OPENSWATH/SwathMapMassCorrection.h,SwathMapMassCorrection::correctMZ,"correctMZ Doxygen param directions are inverted: the modified swath_maps is marked [in], the const map is marked [out]","Doc-only, source/ABI-neutral: change `swath_maps` to `@param[in,out]` and `transition_group_map` to `@param[in]`. Same correction applies to correctIM (transition_group_map marked [out] but const&). No signature change needed."
ANSW-3,B4b,ANALYSIS,low,param-order-or-bool,none,src/openms/include/OpenMS/ANALYSIS/OPENSWATH/SwathMapMassCorrection.h,SwathMapMassCorrection::correctIM,correctIM marks a const-ref argument as @param[out],Doc-only fix: change to `@param[in] transition_group_map`. No ABI/source impact.
ANSW-6,B4b,ANALYSIS,low,api-contract,none,src/openms/include/OpenMS/ANALYSIS/OPENSWATH/MasstraceCorrelator.h,MasstraceCorrelator::scoreHullpoints,Output params 'lag' and 'lag_intensity' are left untouched when correlation is below min_corr,"Initialize lag = 0 and lag_intensity = 0.0 (or a documented sentinel) at the top of the function before the early-return guard, so the out-params have well-defined values on every code path. Source-only change, no ABI impact."
ANSW-11,B4b,ANALYSIS,low,documentation,none,src/openms/include/OpenMS/ANALYSIS/OPENSWATH/IonMobilityScoring.h,IonMobilityScoring::driftScoring / driftScoringMS1 / driftIdScoring,'drift_target' documented as @param[out] but is a by-value const input,Change the Doxygen tags to '@param[in] drift_target'. Documentation-only fix; no ABI impact.
ANSW-12,B4b,ANALYSIS,low,misleading-doc,none,src/openms/include/OpenMS/ANALYSIS/QUANTITATION/ConfidenceScoring.h,ConfidenceScoring::scoreAssay_,'scoreAssay_' normalizes the caller's feature_intensities in place (non-const ref) as a side effect of scoring,"Document the in-place normalization in the @param[in,out] note, or normalize a local copy to avoid mutating the caller's buffer. Both are protected/source-only; no external ABI impact."
ANSW-14,B4b,ANALYSIS,low,misleading-doc,none,src/openms/include/OpenMS/ANALYSIS/OPENSWATH/MRMFeatureFilter.h,MRMFeatureFilter::FilterFeatureMap,FilterFeatureMap overwrites its '[in]' features argument in place (it is really in/out),"Re-tag the parameter as @param[in,out] features (and likewise for the two sibling methods) in the header so the in-place mutation is documented. ABI-neutral. If a future major version allows, splitting into separate in/out params would be clearer but is a breaking change."
ANSW-15,B4b,ANALYSIS,low,const-correctness,breaking,src/openms/include/OpenMS/ANALYSIS/OPENSWATH/MRMFeatureFilter.h,MRMFeatureFilter::calculateRTDifference,calculateRTDifference / calculateResolution take non-const Feature& but only read them,"Change the parameters to const Feature&. This is source-compatible for all current call sites (they already pass lvalues) and only widens what callers may pass. Strictly it is an ABI change to the mangled symbol, but as a non-virtual public method on a library type the practical risk is low; do it in a minor release."
ANSW-19,B4b,ANALYSIS,low,inconsistent-convention,breaking,src/openms/include/OpenMS/ANALYSIS/OPENSWATH/PeakPickerMobilogram.h,PeakPickerMobilogram::pickMobilogram,3-arg pickMobilogram takes input Mobilogram by value while the 2-arg overload and the sibling PeakPickerChromatogram take const&,"Change the 3-arg parameter to `const Mobilogram& mobilogram` to match the 2-arg overload and the PeakPickerChromatogram sibling. This is an ABI break (mangled signature changes) but source-compatible for nearly all callers; if ABI must be preserved, add a new const& overload and deprecate the by-value one."
ANSW-20,B4b,ANALYSIS,low,misleading-name,none,src/openms/include/OpenMS/ANALYSIS/OPENSWATH/PeakIntegrator.h,PeakIntegrator::estimateBackground,"estimateBackground docs name a baseline type ""vertical_sum"" that does not exist","Doc-only fix: replace ""vertical_sum"" with the actual valid values (vertical_division_min / vertical_division_max / base_to_base) in all four estimateBackground doc blocks. No ABI or signature change."
ANSW-23,B4b,ANALYSIS,low,api-contract-imprecision,none,src/openms/include/OpenMS/ANALYSIS/OPENSWATH/OpenSwathPeptidoformInference.h,OpenSwathPeptidoformInference::preparePrecursorBM,"Doc says it emits true/false rows per feature, but a feature with both MS1 and MS2 precursor evidence yields four rows","Clarify in the header that one true/false pair is emitted per available precursor-evidence source (so up to four rows when both MS1 and MS2 PEPs are set) and that applyBM combines same-hypothesis evidence multiplicatively. Doc-only, ABI-safe."
ANSW-25,B4b,ANALYSIS,low,inconsistent-convention,none,src/openms/include/OpenMS/ANALYSIS/OPENSWATH/DATAACCESS/SpectrumAccessSqMass.h,SpectrumAccessSqMass::getNrChromatograms,"getNrChromatograms reports the full-file count while spectra are subset, and getChromatogramById always throws","Header already documents this; strengthen by making getNrChromatograms() return 0 to match the unusable by-id accessors (so the standard count-then-iterate loop is a no-op rather than a throw), or document the asymmetry at getNrChromatograms() itself. Returning 0 is a behavior change; document-only is the safe additive fix. No signature/ABI change."
ANSW-27,B4b,ANALYSIS,low,documentation-overclaim,none,src/openms/include/OpenMS/ANALYSIS/OPENSWATH/DATAACCESS/SpectrumAccessOpenMSInMemory.h,SpectrumAccessOpenMSInMemory::SpectrumAccessOpenMSInMemory(ISpectrumAccess&),In-memory copy silently drops all chromatograms when the source is an sqMass accessor,"Header claims 'exactly the same data as the source' and 'every spectrum and chromatogram'; either copy chromatograms in the SqMass branch too, or narrow the doc to say chromatograms are taken only from the generic path. Internal .cpp/doc fix, no ABI change."
ANSW-29,B4b,ANALYSIS,low,param-order-or-bool,none,src/openms/include/OpenMS/ANALYSIS/OPENSWATH/DATAACCESS/DataAccessHelper.h,OpenSwathDataAccessHelper::convertToOpenMSChromatogramFilter,Output chromatogram is the first parameter while the sibling convert* helpers put the output last,"Add an overload with the consistent (cptr, chromatogram, rt_min, rt_max) order and deprecate the current ordering; or at minimum document the inversion. Additive overload keeps ABI; changing the existing signature would be source-breaking."
ANSW-33,B4b,ANALYSIS,low,api-inconsistency,source-compatible,src/openms/include/OpenMS/ANALYSIS/TARGETED/TargetedExperimentHelper.h,TargetedExperimentHelper::PeptideCompound::getDriftTime,"getDriftTime() returns the -1 sentinel for 'unset' but offers no hasDriftTime(), unlike the parallel charge / retention-time accessors which all have presence checks","Add a bool hasDriftTime() const (drift_time_ >= 0 or a dedicated set flag) and at minimum document the -1 sentinel on getDriftTime(). Additive method, ABI-safe."
ANSW-34,B4b,ANALYSIS,low,inconsistent-convention,none,src/openms/include/OpenMS/ANALYSIS/TARGETED/IncludeExcludeTarget.h,IncludeExcludeTarget (class doc) vs IncludeExcludeTarget::IncludeExcludeTarget,"IncludeExcludeTarget copies ReactionMonitoringTransition's class doc claiming default charge = numeric_limits<Int>::max(), but it has no charge member and its default m/z is double::max() while the sibling RMT defaults m/z to 0.0","Fix the IncludeExcludeTarget class doc to describe its actual members/defaults (no charge; m/z default double::max()). Doc-only change, ABI-neutral. Aligning the m/z 'unset' sentinel between the two classes would be a behavioral change to weigh separately."
ANSW-37,B4b,ANALYSIS,low,leaky-undocumented-sentinel,none,src/openms/include/OpenMS/ANALYSIS/MRM/ReactionMonitoringTransition.h,ReactionMonitoringTransition (default library_intensity_),"getLibraryIntensity() returns the magic sentinel -101 when never set, with no hasLibraryIntensity() and no documentation of the sentinel","Document the -101 'unset' sentinel on getLibraryIntensity() and/or add hasLibraryIntensity(). Additive/doc fix, ABI-safe."
ANSW-38,B4b,ANALYSIS,low,misleading-name,none,src/openms/include/OpenMS/ANALYSIS/TARGETED/DIAChromHandler.h,DIAChromHandler::extractAndMapChromatogramsForTransitions,"""extractAndMap"" performs no mapping/filtering and ignores mrm_mapping_param","Either drop 'AndMap' from the DIA-applicable name or document at the interface level that mapping is implicit (native-ID assignment) and not all implementations filter. Cheapest ABI-neutral fix: keep the signature but rename in a follow-up and relax the IChromatogramHandler contract wording so it no longer promises 'mapped & filtered'. Removing the unused mrm_mapping_param would be source-breaking, so keep it but document the inconsistency prominently."
ANSW-40,B4b,ANALYSIS,low,stale-documentation,none,src/openms/include/OpenMS/ANALYSIS/TARGETED/IChromatogramHandler.h,IChromatogramHandler::createDefault,createDefault() comment says 'SRM/MRM-based' but returns a runtime SRM/MRM-or-DIA dispatcher,Update the header comment to 'create the default dispatching handler (SRM/MRM or DIA chosen at runtime)'. Documentation-only; no ABI impact.
ANSW-42,B4b,ANALYSIS,low,documentation-mismatch,none,src/openms/include/OpenMS/ANALYSIS/OPENSWATH/MRMFeatureFilter.h,MRMFeatureFilter::FilterFeatureMap,FilterFeatureMap mutates its 'features' argument in place but documents it as @param[in],"Change the Doxygen annotation to `@param[in,out] features` for all three Filter* methods. Pure doc fix; no signature/ABI change."
ANSW-44,B4b,ANALYSIS,low,inconsistent-convention,none,src/openms/include/OpenMS/ANALYSIS/OPENSWATH/MRMFeatureFinderScoring.h,MRMFeatureFinderScoring::prepareProteinPeptideMaps_,Public method carries a trailing-underscore (private-convention) name and is a mandatory pre-call step,"Provide a public alias without the underscore (e.g. prepareProteinPeptideMaps) delegating to the existing one, and document the required ordering on scorePeakgroups. Additive alias is source/ABI-compatible; renaming in place would be source-breaking."
ANSW-45,B4b,ANALYSIS,low,inconsistent-convention,source-compatible,src/openms/include/OpenMS/ANALYSIS/OPENSWATH/MRMFeatureQC.h,MRMFeatureQC::ComponentGroupPairQCs,"ComponentGroupPairQCs bounds are left uninitialized, unlike the sibling QC structs which default to {0.0 .. 1e12}","Add brace-initializers matching the siblings, e.g. `resolution_l{0.0}; resolution_u{1e12}; rt_diff_l{0.0}; rt_diff_u{1e12};`. Source-compatible; changes default-constructed values but those were previously UB so no sane caller relied on them."
ANSW-49,B4b,ANALYSIS,low,misleading-name,none,src/openms/include/OpenMS/ANALYSIS/MRM/ReactionMonitoringTransition.h,ReactionMonitoringTransition::setNativeID / getNativeID vs setName / getName,setName/getName and setNativeID/getNativeID are silent aliases for the SAME field; setting one clobbers the other,"Document explicitly in the header that name and nativeID are the same underlying identifier (alias), so callers don't expect two fields. Changing them to distinct fields would be an ABI break and would alter TraML round-tripping, so prefer the doc fix; flag the aliasing as intentional."
ANSW-55,B4b,ANALYSIS,low,const-correctness,breaking,src/openms/include/OpenMS/ANALYSIS/OPENSWATH/DIAScoring.h,DIAScoring::dia_by_ion_score,Scoring method takes AASequence by non-const reference but never modifies it,Change the parameter to `const AASequence& sequence`. This is source-compatible for existing callers passing lvalues and additionally enables const/temporary arguments. Minor mangled-signature change for the (rare) external caller.
ANSW-56,B4b,ANALYSIS,low,const-correctness,breaking,src/openms/include/OpenMS/ANALYSIS/OPENSWATH/DIAScoring.h,DIAScoring::dia_isotope_scores / score_with_isotopes,DIA isotope/score functions take the spectrum sequence by non-const reference but treat it read-only,Take `const SpectrumSequence&` to match dia_massdiff_score / dia_ms1_massdiff_score in the same header and to stop implying in-place mutation. ABI-breaking for these two symbols only; could be done additively by overloading.
